Order ID,Customer Name,Category,Sub Category,City,Region,Sales,Discount,Profit,State,Order Year,Order month,Order day
OD8412,Sudha,Fruits & Veggies,Organic Fruits,Theni,South,704.0,0.22,70.4,Tamil Nadu,2018,10,2
OD8413,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,South,901.0,0.29,45.05,Tamil Nadu,2018,10,2
OD8414,Sabeela,Bakery,Cakes,Nagercoil,South,2229.0,0.24,334.35,Tamil Nadu,2018,10,2
OD8415,Aditi,Food Grains,Organic Staples,Tenkasi,West,990.0,0.3,386.1,Tamil Nadu,2018,5,9
OD8417,Veronica,Snacks,Chocolates,Vellore,West,1624.0,0.3,276.08,Tamil Nadu,2015,2,8
OD8418,Sundar,Fruits & Veggies,Organic Fruits,Kanyakumari,West,2153.0,0.16,602.84,Tamil Nadu,2018,2,19
OD8419,Sharon,Snacks,Cookies,Trichy,West,2342.0,0.33,936.8,Tamil Nadu,2018,11,30
OD8420,Ridhesh,Beverages,Health Drinks,Ramanadhapuram,West,2228.0,0.2,111.4,Tamil Nadu,2017,6,14
OD8422,Komal,Oil & Masala,Masalas,Viluppuram,West,1583.0,0.29,253.28,Tamil Nadu,2018,12,5
OD8423,Ravi,Bakery,Biscuits,Tirunelveli,West,701.0,0.31,119.17,Tamil Nadu,2018,3,23
OD8424,Vinne,Fruits & Veggies,Organic Vegetables,Trichy,West,1341.0,0.3,187.74,Tamil Nadu,2018,6,8
OD8425,Vidya,Bakery,Breads & Buns,Tirunelveli,West,2030.0,0.23,487.2,Tamil Nadu,2018,6,11
OD8426,Adavan,Snacks,Noodles,Bodi,West,1920.0,0.24,518.4,Tamil Nadu,2018,9,28
OD8427,Jonas,Fruits & Veggies,Fresh Fruits,Bodi,West,1869.0,0.18,411.18,Tamil Nadu,2015,12,16
OD8428,Arvind,Fruits & Veggies,Organic Vegetables,Perambalur,West,620.0,0.29,117.8,Tamil Nadu,2015,9,26
OD8429,Kumar,Snacks,Noodles,Tenkasi,West,1028.0,0.33,318.68,Tamil Nadu,2017,8,22
OD8430,Vinne,Bakery,Cakes,Vellore,West,912.0,0.28,328.32,Tamil Nadu,2017,11,12
OD8431,Arvind,Fruits & Veggies,Organic Fruits,Bodi,West,1043.0,0.3,302.47,Tamil Nadu,2016,9,21
OD8432,Rumaiza,Beverages,Health Drinks,Tenkasi,West,966.0,0.21,86.94,Tamil Nadu,2017,12,11
OD8433,Yusuf,Beverages,Soft Drinks,Virudhunagar,West,1403.0,0.22,238.51,Tamil Nadu,2016,10,24
OD8435,Ravi,Oil & Masala,Spices,Tirunelveli,West,798.0,0.14,135.66,Tamil Nadu,2017,12,18
OD8436,Aditi,Oil & Masala,Edible Oil & Ghee,Trichy,Central,1593.0,0.11,509.76,Tamil Nadu,2018,10,21
OD8437,Jackson,Bakery,Biscuits,Krishnagiri,Central,1852.0,0.26,648.2,Tamil Nadu,2018,12,21
OD8438,Sharon,Beverages,Health Drinks,Virudhunagar,Central,1589.0,0.32,238.35,Tamil Nadu,2018,3,13
OD8439,Komal,Fruits & Veggies,Organic Fruits,Trichy,East,542.0,0.11,27.1,Tamil Nadu,2016,9,21
OD8440,Harish,Snacks,Cookies,Cumbum,East,1473.0,0.1,117.84,Tamil Nadu,2017,11,21
OD8441,Sharon,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,2028.0,0.35,365.04,Tamil Nadu,2018,9,29
OD8442,Sudha,Snacks,Noodles,Pudukottai,East,917.0,0.32,192.57,Tamil Nadu,2017,3,11
OD8443,Yadav,Snacks,Chocolates,Coimbatore,East,2100.0,0.21,735.0,Tamil Nadu,2018,9,29
OD8445,Willams,Fruits & Veggies,Organic Fruits,Pudukottai,East,981.0,0.1,166.77,Tamil Nadu,2018,11,19
OD8446,Ridhesh,Beverages,Soft Drinks,Bodi,South,589.0,0.25,212.04,Tamil Nadu,2017,2,5
OD8447,Kumar,Oil & Masala,Spices,Cumbum,South,2376.0,0.3,926.64,Tamil Nadu,2017,2,5
OD8448,Sundar,Fruits & Veggies,Fresh Fruits,Bodi,West,819.0,0.27,303.03,Tamil Nadu,2017,12,1
OD8450,Mathew,Snacks,Chocolates,Virudhunagar,West,1997.0,0.28,299.55,Tamil Nadu,2017,7,4
OD8451,Roshan,Beverages,Soft Drinks,Kanyakumari,West,1184.0,0.1,485.44,Tamil Nadu,2015,11,28
OD8452,Malik,Bakery,Breads & Buns,Perambalur,West,1637.0,0.2,130.96,Tamil Nadu,2017,6,14
OD8453,Ravi,Oil & Masala,Spices,Viluppuram,West,2110.0,0.29,611.9,Tamil Nadu,2018,11,12
OD8454,Esther,Snacks,Chocolates,Ramanadhapuram,West,2408.0,0.32,192.64,Tamil Nadu,2018,11,12
OD8455,Arvind,Food Grains,Rice,Tenkasi,West,2006.0,0.25,421.26,Tamil Nadu,2015,10,10
OD8457,Surya,Bakery,Breads & Buns,Virudhunagar,West,1840.0,0.14,772.8,Tamil Nadu,2015,7,18
OD8459,Mathew,Bakery,Breads & Buns,Karur,West,1417.0,0.3,481.78,Tamil Nadu,2018,9,11
OD8460,Vince,Bakery,Biscuits,Chennai,Central,933.0,0.35,214.59,Tamil Nadu,2018,9,22
OD8461,Ridhesh,Snacks,Cookies,Perambalur,Central,2397.0,0.33,191.76,Tamil Nadu,2016,11,16
OD8462,Veronica,Fruits & Veggies,Organic Vegetables,Salem,Central,1988.0,0.13,497.0,Tamil Nadu,2016,11,16
OD8463,Komal,Beverages,Soft Drinks,Chennai,Central,802.0,0.1,296.74,Tamil Nadu,2016,8,9
OD8464,Sharon,Snacks,Cookies,Salem,Central,1136.0,0.13,136.32,Tamil Nadu,2016,11,16
OD8465,Muneer,Beverages,Soft Drinks,Ramanadhapuram,Central,2178.0,0.17,675.18,Tamil Nadu,2016,5,23
OD8467,Ganesh,Oil & Masala,Spices,Namakkal,Central,1195.0,0.19,59.75,Tamil Nadu,2018,6,30
OD8468,Sharon,Snacks,Cookies,Trichy,Central,955.0,0.3,334.25,Tamil Nadu,2018,9,17
OD8469,Akash,Bakery,Biscuits,Tenkasi,Central,1061.0,0.24,297.08,Tamil Nadu,2017,3,29
OD8470,Muneer,Bakery,Cakes,Nagercoil,Central,2238.0,0.27,783.3,Tamil Nadu,2018,2,3
OD8471,Roshan,Fruits & Veggies,Fresh Fruits,Vellore,Central,935.0,0.33,420.75,Tamil Nadu,2018,6,30
OD8472,Ramesh,Food Grains,Rice,Chennai,Central,1678.0,0.23,453.06,Tamil Nadu,2017,6,12
OD8473,Yadav,Food Grains,Dals & Pulses,Tenkasi,Central,916.0,0.17,100.76,Tamil Nadu,2016,12,21
OD8474,Sudha,Food Grains,Rice,Tirunelveli,Central,1956.0,0.18,567.24,Tamil Nadu,2017,8,18
OD8475,Hafiz,Food Grains,Organic Staples,Virudhunagar,Central,2375.0,0.34,546.25,Tamil Nadu,2017,11,29
OD8477,Komal,Fruits & Veggies,Organic Vegetables,Trichy,Central,1274.0,0.14,356.72,Tamil Nadu,2017,8,18
OD8478,Roshan,Food Grains,Dals & Pulses,Tenkasi,Central,502.0,0.34,50.2,Tamil Nadu,2018,3,4
OD8479,Ravi,Beverages,Health Drinks,Viluppuram,East,1068.0,0.28,480.6,Tamil Nadu,2016,11,27
OD8480,Arutra,Food Grains,Dals & Pulses,Chennai,East,1224.0,0.12,208.08,Tamil Nadu,2016,8,2
OD8481,Hussain,Fruits & Veggies,Organic Vegetables,Dharmapuri,East,1231.0,0.1,381.61,Tamil Nadu,2018,1,12
OD8482,Adavan,Snacks,Noodles,Coimbatore,East,1947.0,0.19,525.69,Tamil Nadu,2017,4,4
OD8483,Shree,Snacks,Cookies,Tirunelveli,East,2464.0,0.18,714.56,Tamil Nadu,2016,11,27
OD8484,Roshan,Snacks,Chocolates,Virudhunagar,East,596.0,0.25,214.56,Tamil Nadu,2016,6,4
OD8485,Yusuf,Oil & Masala,Masalas,Pudukottai,East,1149.0,0.18,344.7,Tamil Nadu,2018,10,3
OD8486,Aditi,Snacks,Chocolates,Karur,East,1516.0,0.31,379.0,Tamil Nadu,2018,9,3
OD8487,Vinne,Fruits & Veggies,Fresh Fruits,Tenkasi,East,1158.0,0.1,138.96,Tamil Nadu,2018,9,3
OD8489,Shah,Oil & Masala,Spices,Vellore,East,1660.0,0.28,498.0,Tamil Nadu,2017,9,23
OD8491,Vince,Bakery,Cakes,Cumbum,East,645.0,0.13,141.9,Tamil Nadu,2016,11,27
OD8493,Sheeba,Snacks,Noodles,Kanyakumari,East,506.0,0.33,65.78,Tamil Nadu,2018,7,3
OD8494,Sabeela,Snacks,Chocolates,Vellore,East,1902.0,0.28,798.84,Tamil Nadu,2017,8,21
OD8495,Veena,Food Grains,Rice,Kanyakumari,South,1613.0,0.32,548.42,Tamil Nadu,2016,9,19
OD8496,Shree,Food Grains,Rice,Dharmapuri,South,1246.0,0.28,498.4,Tamil Nadu,2016,9,22
OD8497,Sharon,Snacks,Cookies,Dharmapuri,South,2281.0,0.3,661.49,Tamil Nadu,2018,9,17
OD8498,Roshan,Beverages,Soft Drinks,Pudukottai,South,2044.0,0.27,531.44,Tamil Nadu,2017,4,1
OD8499,James,Fruits & Veggies,Fresh Fruits,Namakkal,South,793.0,0.23,348.92,Tamil Nadu,2018,3,31
OD8500,Willams,Food Grains,Dals & Pulses,Kanyakumari,South,1936.0,0.31,484.0,Tamil Nadu,2017,4,17
OD8501,Ridhesh,Beverages,Soft Drinks,Ramanadhapuram,West,1507.0,0.32,75.35,Tamil Nadu,2015,9,29
OD8502,Roshan,Food Grains,Dals & Pulses,Tirunelveli,West,1631.0,0.2,195.72,Tamil Nadu,2016,11,19
OD8503,Willams,Beverages,Health Drinks,Vellore,West,2344.0,0.13,586.0,Tamil Nadu,2018,12,3
OD8504,Rumaiza,Oil & Masala,Spices,Krishnagiri,West,1141.0,0.33,387.94,Tamil Nadu,2018,1,28
OD8505,Roshan,Food Grains,Atta & Flour,Tenkasi,West,1471.0,0.18,88.26,Tamil Nadu,2018,11,2
OD8507,Sudeep,Bakery,Breads & Buns,Virudhunagar,West,1575.0,0.17,582.75,Tamil Nadu,2015,4,19
OD8508,Sudeep,Bakery,Breads & Buns,Vellore,West,1961.0,0.12,509.86,Tamil Nadu,2018,11,11
OD8509,Yadav,Beverages,Health Drinks,Vellore,West,1590.0,0.24,699.6,Tamil Nadu,2018,9,2
OD8510,Rumaiza,Oil & Masala,Masalas,Dharmapuri,West,2296.0,0.17,551.04,Tamil Nadu,2016,3,13
OD8512,Ravi,Bakery,Cakes,Perambalur,West,2324.0,0.26,581.0,Tamil Nadu,2015,9,29
OD8513,Haseena,Snacks,Noodles,Virudhunagar,West,1280.0,0.16,537.6,Tamil Nadu,2018,12,9
OD8514,Esther,Snacks,Chocolates,Madurai,West,1694.0,0.31,677.6,Tamil Nadu,2015,3,18
OD8515,Vidya,Fruits & Veggies,Organic Fruits,Kanyakumari,West,1982.0,0.23,574.78,Tamil Nadu,2018,9,15
OD8516,Arutra,Beverages,Soft Drinks,Chennai,West,2371.0,0.19,308.23,Tamil Nadu,2018,2,26
OD8517,Krithika,Fruits & Veggies,Fresh Vegetables,Ooty,West,1261.0,0.12,340.47,Tamil Nadu,2016,3,13
OD8518,James,Oil & Masala,Edible Oil & Ghee,Virudhunagar,West,731.0,0.22,73.1,Tamil Nadu,2016,12,1
OD8519,James,Oil & Masala,Masalas,Nagercoil,West,1839.0,0.34,183.9,Tamil Nadu,2016,5,11
OD8520,Jackson,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,1123.0,0.26,325.67,Tamil Nadu,2018,12,9
OD8521,Peer,Oil & Masala,Spices,Nagercoil,West,1183.0,0.17,414.05,Tamil Nadu,2018,5,19
OD8522,Ridhesh,Bakery,Breads & Buns,Madurai,Central,934.0,0.27,298.88,Tamil Nadu,2018,6,22
OD8523,Muneer,Bakery,Cakes,Ramanadhapuram,Central,858.0,0.1,188.76,Tamil Nadu,2015,9,7
OD8524,Ravi,Oil & Masala,Edible Oil & Ghee,Bodi,Central,2161.0,0.24,756.35,Tamil Nadu,2018,1,14
OD8525,Vinne,Beverages,Soft Drinks,Nagercoil,Central,2126.0,0.32,595.28,Tamil Nadu,2018,11,26
OD8527,Krithika,Beverages,Health Drinks,Vellore,Central,803.0,0.28,273.02,Tamil Nadu,2017,4,22
OD8528,Hafiz,Fruits & Veggies,Organic Fruits,Dindigul,Central,563.0,0.33,168.9,Tamil Nadu,2015,6,14
OD8529,Anu,Food Grains,Organic Staples,Virudhunagar,Central,627.0,0.12,257.07,Tamil Nadu,2018,11,26
OD8531,Mathew,Beverages,Health Drinks,Madurai,Central,2079.0,0.27,353.43,Tamil Nadu,2018,11,26
OD8532,Peer,Beverages,Soft Drinks,Trichy,Central,1880.0,0.11,319.6,Tamil Nadu,2017,6,9
OD8533,Alan,Fruits & Veggies,Organic Fruits,Karur,Central,621.0,0.26,223.56,Tamil Nadu,2017,12,12
OD8534,Veronica,Fruits & Veggies,Organic Fruits,Ramanadhapuram,Central,2012.0,0.25,442.64,Tamil Nadu,2018,11,18
OD8535,Vidya,Oil & Masala,Edible Oil & Ghee,Salem,Central,1094.0,0.16,426.66,Tamil Nadu,2017,3,20
OD8536,Ramesh,Beverages,Soft Drinks,Bodi,Central,1720.0,0.33,670.8,Tamil Nadu,2015,11,17
OD8538,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,Central,2116.0,0.25,253.92,Tamil Nadu,2017,5,30
OD8539,Arutra,Snacks,Noodles,Pudukottai,Central,1567.0,0.31,438.76,Tamil Nadu,2015,9,7
OD8540,Sudeep,Oil & Masala,Masalas,Virudhunagar,Central,2215.0,0.2,110.75,Tamil Nadu,2015,8,8
OD8541,Rumaiza,Beverages,Soft Drinks,Perambalur,Central,583.0,0.32,134.09,Tamil Nadu,2016,9,24
OD8542,Vidya,Fruits & Veggies,Organic Vegetables,Coimbatore,Central,823.0,0.34,189.29,Tamil Nadu,2015,7,20
OD8543,Amy,Oil & Masala,Masalas,Virudhunagar,Central,2014.0,0.1,543.78,Tamil Nadu,2016,11,22
OD8545,Surya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,895.0,0.23,116.35,Tamil Nadu,2015,7,12
OD8546,Rumaiza,Oil & Masala,Spices,Chennai,Central,506.0,0.21,96.14,Tamil Nadu,2018,6,19
OD8547,Sudha,Bakery,Cakes,Ramanadhapuram,Central,1294.0,0.25,569.36,Tamil Nadu,2016,3,30
OD8548,Arvind,Beverages,Health Drinks,Bodi,Central,2228.0,0.23,668.4,Tamil Nadu,2018,8,17
OD8549,Verma,Beverages,Health Drinks,Bodi,Central,1818.0,0.18,363.6,Tamil Nadu,2015,3,1
OD8550,Esther,Fruits & Veggies,Fresh Fruits,Theni,Central,1056.0,0.15,359.04,Tamil Nadu,2015,9,13
OD8551,Mathew,Oil & Masala,Spices,Perambalur,Central,727.0,0.17,232.64,Tamil Nadu,2017,11,18
OD8552,Jackson,Fruits & Veggies,Organic Vegetables,Viluppuram,Central,1863.0,0.22,130.41,Tamil Nadu,2018,10,12
OD8554,Haseena,Fruits & Veggies,Fresh Fruits,Salem,Central,1333.0,0.1,253.27,Tamil Nadu,2018,2,17
OD8555,Muneer,Snacks,Cookies,Ooty,Central,1667.0,0.28,433.42,Tamil Nadu,2018,12,14
OD8556,Kumar,Snacks,Noodles,Krishnagiri,Central,861.0,0.34,198.03,Tamil Nadu,2018,5,11
OD8557,Krithika,Snacks,Chocolates,Vellore,Central,784.0,0.13,156.8,Tamil Nadu,2018,4,20
OD8558,Muneer,Food Grains,Dals & Pulses,Nagercoil,Central,2362.0,0.3,566.88,Tamil Nadu,2018,8,17
OD8559,Jackson,Snacks,Chocolates,Theni,Central,1286.0,0.12,450.1,Tamil Nadu,2017,9,3
OD8560,Akash,Food Grains,Atta & Flour,Theni,Central,737.0,0.18,147.4,Tamil Nadu,2015,12,29
OD8561,Sharon,Beverages,Health Drinks,Theni,Central,1425.0,0.32,541.5,Tamil Nadu,2017,4,30
OD8563,Alan,Food Grains,Organic Staples,Dindigul,Central,1565.0,0.31,532.1,Tamil Nadu,2017,8,23
OD8564,Willams,Oil & Masala,Edible Oil & Ghee,Tirunelveli,Central,2074.0,0.17,642.94,Tamil Nadu,2015,7,20
OD8565,Anu,Beverages,Health Drinks,Kanyakumari,Central,794.0,0.23,262.02,Tamil Nadu,2017,7,28
OD8566,Anu,Bakery,Cakes,Kanyakumari,Central,1771.0,0.1,141.68,Tamil Nadu,2017,7,28
OD8567,Anu,Beverages,Soft Drinks,Tenkasi,East,893.0,0.19,348.27,Tamil Nadu,2016,7,16
OD8568,Sudha,Food Grains,Rice,Coimbatore,East,811.0,0.28,210.86,Tamil Nadu,2016,9,1
OD8569,Vidya,Beverages,Health Drinks,Salem,East,730.0,0.17,138.7,Tamil Nadu,2018,10,4
OD8570,Arvind,Food Grains,Rice,Dharmapuri,East,1560.0,0.19,421.2,Tamil Nadu,2018,3,11
OD8571,Krithika,Fruits & Veggies,Organic Fruits,Chennai,East,1502.0,0.29,570.76,Tamil Nadu,2016,7,6
OD8572,Vidya,Oil & Masala,Masalas,Pudukottai,East,2172.0,0.3,412.68,Tamil Nadu,2015,12,31
OD8573,Adavan,Snacks,Chocolates,Karur,East,1264.0,0.2,176.96,Tamil Nadu,2018,12,23
OD8574,Kumar,Food Grains,Rice,Dindigul,East,764.0,0.15,53.48,Tamil Nadu,2018,8,21
OD8575,Ridhesh,Oil & Masala,Masalas,Theni,East,1790.0,0.23,304.3,Tamil Nadu,2016,9,1
OD8577,Akash,Fruits & Veggies,Fresh Fruits,Ooty,East,2210.0,0.14,950.3,Tamil Nadu,2017,9,8
OD8579,Haseena,Oil & Masala,Spices,Theni,East,1943.0,0.33,582.9,Tamil Nadu,2016,9,21
OD8580,Hussain,Fruits & Veggies,Organic Vegetables,Coimbatore,East,1239.0,0.3,136.29,Tamil Nadu,2016,7,23
OD8581,Mathew,Beverages,Soft Drinks,Perambalur,East,1631.0,0.25,685.02,Tamil Nadu,2018,8,21
OD8582,Akash,Food Grains,Rice,Kanyakumari,East,1253.0,0.27,288.19,Tamil Nadu,2016,9,11
OD8583,Shree,Fruits & Veggies,Organic Fruits,Karur,East,819.0,0.16,122.85,Tamil Nadu,2018,7,17
OD8584,Arvind,Snacks,Cookies,Krishnagiri,East,1012.0,0.33,283.36,Tamil Nadu,2018,11,28
OD8585,Arvind,Beverages,Health Drinks,Krishnagiri,East,2105.0,0.14,610.45,Tamil Nadu,2018,11,28
OD8586,Roshan,Beverages,Soft Drinks,Dindigul,East,1247.0,0.29,511.27,Tamil Nadu,2015,12,31
OD8588,Muneer,Oil & Masala,Edible Oil & Ghee,Tenkasi,East,1541.0,0.12,107.87,Tamil Nadu,2015,11,9
OD8589,Krithika,Oil & Masala,Edible Oil & Ghee,Pudukottai,East,595.0,0.26,249.9,Tamil Nadu,2015,9,8
OD8592,Sundar,Snacks,Noodles,Ramanadhapuram,East,2009.0,0.1,683.06,Tamil Nadu,2016,9,6
OD8593,Akash,Snacks,Cookies,Viluppuram,East,1109.0,0.26,199.62,Tamil Nadu,2017,4,26
OD8594,Peer,Food Grains,Atta & Flour,Cumbum,East,2447.0,0.15,856.45,Tamil Nadu,2018,6,27
OD8595,Vinne,Beverages,Health Drinks,Chennai,East,531.0,0.32,159.3,Tamil Nadu,2015,12,27
OD8596,Kumar,Bakery,Breads & Buns,Tenkasi,East,597.0,0.13,173.13,Tamil Nadu,2018,3,10
OD8597,Sheeba,Fruits & Veggies,Organic Fruits,Coimbatore,East,1422.0,0.22,426.6,Tamil Nadu,2016,4,5
OD8598,Akash,Beverages,Health Drinks,Nagercoil,East,1249.0,0.31,224.82,Tamil Nadu,2018,3,10
OD8600,Vinne,Fruits & Veggies,Fresh Fruits,Coimbatore,East,2381.0,0.15,595.25,Tamil Nadu,2018,4,22
OD8601,Krithika,Food Grains,Organic Staples,Dindigul,East,672.0,0.21,134.4,Tamil Nadu,2015,4,23
OD8602,Shah,Oil & Masala,Spices,Ooty,East,689.0,0.26,282.49,Tamil Nadu,2016,4,5
OD8603,Amy,Snacks,Cookies,Kanyakumari,East,2216.0,0.11,686.96,Tamil Nadu,2016,6,14
OD8604,Krithika,Oil & Masala,Spices,Madurai,East,540.0,0.17,129.6,Tamil Nadu,2017,5,6
OD8606,Hussain,Bakery,Biscuits,Tenkasi,East,2101.0,0.12,315.15,Tamil Nadu,2017,1,11
OD8607,Peer,Snacks,Noodles,Dindigul,East,1229.0,0.22,442.44,Tamil Nadu,2015,4,23
OD8608,Veena,Oil & Masala,Masalas,Madurai,East,1630.0,0.1,700.9,Tamil Nadu,2015,4,23
OD8609,Ganesh,Snacks,Cookies,Tirunelveli,East,2063.0,0.12,247.56,Tamil Nadu,2018,12,14
OD8610,Muneer,Bakery,Breads & Buns,Kanyakumari,East,1109.0,0.18,443.6,Tamil Nadu,2016,11,20
OD8611,Suresh,Fruits & Veggies,Fresh Fruits,Salem,East,1490.0,0.28,238.4,Tamil Nadu,2018,5,13
OD8612,Jackson,Food Grains,Dals & Pulses,Nagercoil,East,1763.0,0.14,722.83,Tamil Nadu,2017,11,3
OD8613,Krithika,Oil & Masala,Edible Oil & Ghee,Theni,East,783.0,0.1,274.05,Tamil Nadu,2015,3,28
OD8614,Yadav,Beverages,Soft Drinks,Namakkal,East,1388.0,0.24,513.56,Tamil Nadu,2016,9,17
OD8615,Yadav,Beverages,Soft Drinks,Nagercoil,East,953.0,0.19,181.07,Tamil Nadu,2017,4,19
OD8618,Jackson,Bakery,Breads & Buns,Tirunelveli,South,1453.0,0.15,334.19,Tamil Nadu,2018,12,22
OD8619,Hafiz,Oil & Masala,Edible Oil & Ghee,Krishnagiri,South,682.0,0.11,293.26,Tamil Nadu,2018,11,20
OD8620,Muneer,Snacks,Cookies,Tirunelveli,South,963.0,0.28,414.09,Tamil Nadu,2017,9,22
OD8621,Ram,Beverages,Health Drinks,Tenkasi,South,1969.0,0.31,669.46,Tamil Nadu,2016,11,15
OD8622,Amy,Oil & Masala,Edible Oil & Ghee,Tenkasi,South,2230.0,0.2,869.7,Tamil Nadu,2017,3,13
OD8623,Mathew,Beverages,Soft Drinks,Bodi,South,2068.0,0.32,496.32,Tamil Nadu,2016,7,24
OD8624,Shree,Snacks,Noodles,Ooty,South,1354.0,0.12,176.02,Tamil Nadu,2015,1,26
OD8625,Krithika,Fruits & Veggies,Organic Fruits,Ooty,South,2122.0,0.33,530.5,Tamil Nadu,2015,1,26
OD8626,Harish,Beverages,Health Drinks,Ooty,South,1689.0,0.22,253.35,Tamil Nadu,2018,6,12
OD8627,Ramesh,Beverages,Health Drinks,Theni,South,1850.0,0.16,370.0,Tamil Nadu,2015,3,14
OD8628,Rumaiza,Bakery,Cakes,Dharmapuri,South,864.0,0.12,43.2,Tamil Nadu,2017,4,8
OD8630,Hafiz,Snacks,Chocolates,Viluppuram,South,1353.0,0.13,311.19,Tamil Nadu,2017,3,11
OD8631,Ridhesh,Bakery,Cakes,Kanyakumari,South,2302.0,0.32,759.66,Tamil Nadu,2017,12,20
OD8633,Vinne,Beverages,Soft Drinks,Coimbatore,South,2443.0,0.23,219.87,Tamil Nadu,2017,10,20
OD8634,Amrish,Snacks,Cookies,Ramanadhapuram,South,2203.0,0.28,903.23,Tamil Nadu,2015,11,24
OD8635,Hussain,Snacks,Cookies,Pudukottai,South,1504.0,0.23,616.64,Tamil Nadu,2015,1,6
OD8637,Willams,Bakery,Breads & Buns,Nagercoil,South,813.0,0.23,252.03,Tamil Nadu,2017,10,21
OD8638,Yadav,Oil & Masala,Spices,Coimbatore,South,978.0,0.14,176.04,Tamil Nadu,2015,3,18
OD8639,Amrish,Snacks,Noodles,Nagercoil,South,983.0,0.14,226.09,Tamil Nadu,2015,3,18
OD8640,Ravi,Food Grains,Dals & Pulses,Chennai,South,2385.0,0.19,810.9,Tamil Nadu,2018,4,23
OD8641,James,Beverages,Soft Drinks,Ramanadhapuram,South,1783.0,0.26,606.22,Tamil Nadu,2018,4,23
OD8642,Shree,Snacks,Cookies,Trichy,South,1390.0,0.32,500.4,Tamil Nadu,2018,9,26
OD8643,James,Oil & Masala,Edible Oil & Ghee,Kanyakumari,South,2104.0,0.29,168.32,Tamil Nadu,2017,11,24
OD8644,Willams,Beverages,Health Drinks,Tirunelveli,South,992.0,0.17,158.72,Tamil Nadu,2018,4,30
OD8645,Ram,Snacks,Cookies,Krishnagiri,South,1426.0,0.28,228.16,Tamil Nadu,2018,10,7
OD8646,Krithika,Fruits & Veggies,Organic Fruits,Namakkal,West,1836.0,0.19,165.24,Tamil Nadu,2018,5,20
OD8647,Arutra,Bakery,Breads & Buns,Madurai,West,836.0,0.1,91.96,Tamil Nadu,2015,12,24
OD8648,Roshan,Bakery,Biscuits,Dindigul,West,828.0,0.2,215.28,Tamil Nadu,2017,11,10
OD8650,Arvind,Fruits & Veggies,Fresh Fruits,Virudhunagar,West,1087.0,0.26,391.32,Tamil Nadu,2017,11,13
OD8651,Amrish,Food Grains,Rice,Vellore,West,1638.0,0.32,458.64,Tamil Nadu,2017,9,20
OD8652,Ravi,Snacks,Chocolates,Madurai,West,1534.0,0.22,322.14,Tamil Nadu,2015,3,18
OD8653,Vinne,Bakery,Biscuits,Chennai,West,884.0,0.14,167.96,Tamil Nadu,2017,11,24
OD8654,Amy,Beverages,Soft Drinks,Coimbatore,West,2132.0,0.13,703.56,Tamil Nadu,2018,10,6
OD8655,Haseena,Bakery,Biscuits,Kanyakumari,West,564.0,0.33,118.44,Tamil Nadu,2017,11,13
OD8656,Anu,Bakery,Breads & Buns,Tenkasi,West,1773.0,0.22,478.71,Tamil Nadu,2016,11,3
OD8658,Krithika,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,West,1712.0,0.31,547.84,Tamil Nadu,2016,9,19
OD8659,Anu,Oil & Masala,Masalas,Theni,West,743.0,0.12,200.61,Tamil Nadu,2018,12,14
OD8661,Yusuf,Food Grains,Rice,Nagercoil,West,2027.0,0.32,263.51,Tamil Nadu,2016,11,20
OD8662,Ganesh,Food Grains,Rice,Cumbum,West,2192.0,0.12,767.2,Tamil Nadu,2018,3,21
OD8663,Aditi,Food Grains,Atta & Flour,Virudhunagar,West,1259.0,0.24,226.62,Tamil Nadu,2017,11,24
OD8665,Veena,Food Grains,Dals & Pulses,Tenkasi,West,1135.0,0.31,147.55,Tamil Nadu,2018,7,8
OD8667,Sabeela,Food Grains,Rice,Theni,West,2285.0,0.31,251.35,Tamil Nadu,2018,8,28
OD8668,Surya,Bakery,Cakes,Dindigul,West,624.0,0.21,274.56,Tamil Nadu,2016,5,3
OD8669,Vinne,Snacks,Chocolates,Salem,West,1157.0,0.22,242.97,Tamil Nadu,2015,11,5
OD8670,Kumar,Bakery,Biscuits,Chennai,West,911.0,0.11,209.53,Tamil Nadu,2016,11,13
OD8671,Alan,Bakery,Biscuits,Karur,West,1919.0,0.29,767.6,Tamil Nadu,2018,11,6
OD8673,Kumar,Bakery,Cakes,Perambalur,West,613.0,0.31,263.59,Tamil Nadu,2015,10,11
OD8674,Jackson,Fruits & Veggies,Organic Fruits,Dharmapuri,West,1764.0,0.15,617.4,Tamil Nadu,2015,7,9
OD8676,Amrish,Beverages,Soft Drinks,Coimbatore,West,685.0,0.23,219.2,Tamil Nadu,2018,2,10
OD8677,Ram,Snacks,Chocolates,Tenkasi,West,890.0,0.1,267.0,Tamil Nadu,2016,8,25
OD8678,Aditi,Beverages,Health Drinks,Ramanadhapuram,West,1920.0,0.34,268.8,Tamil Nadu,2018,1,30
OD8679,Shree,Fruits & Veggies,Fresh Vegetables,Krishnagiri,West,508.0,0.28,76.2,Tamil Nadu,2016,1,5
